date,day_name,area,population,waste_kg,recyclable_kg,organic_kg,collection_capacity_kg,overflow,is_weekend,is_holiday,recycling_campaign,temp_c,rain_mm
2024-08-28,Wednesday,IndustrialPark,9197,10741.1,1670.4,5021.2,12234.3,0,0,0,0,27.2,12.8
2024-08-29,Thursday,IndustrialPark,9186,10982.5,3094.7,6421.7,11454.0,0,0,0,0,28.3,19.1
2024-08-30,Friday,IndustrialPark,9191,10914.9,2734.8,4936.6,11489.0,0,0,0,0,28.2,18.0
2024-08-31,Saturday,IndustrialPark,9191,11189.2,3214.9,4919.6,12803.3,0,1,0,0,28.2,16.6
2024-09-01,Sunday,IndustrialPark,9189,11312.3,2285.0,5362.8,12257.0,0,1,0,0,28.5,7.4
2024-09-02,Monday,IndustrialPark,9190,10855.3,2952.2,4584.6,11896.4,0,0,0,0,29.5,14.3
2024-09-03,Tuesday,IndustrialPark,9194,11045.4,3491.5,4017.5,11537.3,0,0,0,0,27.2,21.3
2024-09-04,Wednesday,IndustrialPark,9182,10689.4,2225.8,5868.6,12082.0,0,0,0,0,27.1,5.7
2024-09-05,Thursday,IndustrialPark,9176,10479.4,2940.5,3809.8,11364.7,0,0,0,0,28.0,17.7
2024-09-06,Friday,IndustrialPark,9172,11008.8,3962.9,5479.2,12485.1,0,0,0,0,28.3,21.8
2024-09-07,Saturday,IndustrialPark,9177,11034.0,2845.2,4764.0,11428.4,0,1,0,0,26.9,14.4
2024-09-08,Sunday,IndustrialPark,9178,10777.3,1631.5,4513.9,12887.1,0,1,0,0,27.1,10.7
2024-09-09,Monday,IndustrialPark,9175,10517.6,3116.4,4204.0,12417.7,0,0,0,0,27.6,7.6
2024-09-10,Tuesday,IndustrialPark,9187,11280.5,3702.8,6499.0,11772.7,0,0,0,0,27.9,14.9
2024-09-11,Wednesday,IndustrialPark,9193,10812.7,3816.3,4714.5,11456.3,0,0,0,0,26.6,16.8
2024-09-12,Thursday,IndustrialPark,9192,10700.4,2127.2,3423.7,12362.1,0,0,0,0,27.8,5.2
2024-09-13,Friday,IndustrialPark,9198,11029.2,2589.3,5263.3,11978.8,0,0,0,0,26.7,24.3
2024-09-14,Saturday,IndustrialPark,9205,11670.4,3575.8,5402.1,12423.1,0,1,0,0,27.9,7.9
2024-09-15,Sunday,IndustrialPark,9207,11266.5,2782.5,6021.5,11255.1,1,1,0,0,26.9,18.9
2024-09-16,Monday,IndustrialPark,9230,11489.0,3797.0,4798.5,11829.2,0,0,0,0,27.7,22.7
2024-09-17,Tuesday,IndustrialPark,9219,10993.8,3053.5,4520.5,11357.4,0,0,0,0,26.6,20.0
2024-09-18,Wednesday,IndustrialPark,9225,11084.9,4405.9,4715.3,11685.3,0,0,0,0,26.4,13.4
2024-09-19,Thursday,IndustrialPark,9229,10284.3,3016.0,5099.9,11886.4,0,0,0,0,27.5,8.2
2024-09-20,Friday,IndustrialPark,9227,11244.2,1715.9,6037.7,11666.0,0,0,0,0,25.8,33.3
2024-09-21,Saturday,IndustrialPark,9227,11466.0,3366.8,5808.2,12763.1,0,1,0,0,26.9,14.4
2024-09-22,Sunday,IndustrialPark,9237,11451.1,3273.8,4316.2,11590.6,0,1,0,0,27.0,8.2
2024-09-23,Monday,IndustrialPark,9238,11016.5,3306.9,5513.6,11530.0,0,0,0,0,27.6,19.4
2024-09-24,Tuesday,IndustrialPark,9246,10581.3,3089.4,3195.9,12316.5,0,0,0,0,26.7,9.6
2024-09-25,Wednesday,IndustrialPark,9238,11407.0,2605.7,5648.2,11203.9,1,0,0,0,26.1,13.4
2024-09-26,Thursday,IndustrialPark,9235,10618.2,2640.0,4640.0,11747.2,0,0,0,0,25.8,20.4
2024-09-27,Friday,IndustrialPark,9245,10701.2,2433.3,4707.0,11721.8,0,0,0,0,26.2,11.0
2024-09-28,Saturday,IndustrialPark,9249,11380.1,3403.9,4846.8,11746.8,0,1,0,0,25.3,15.0
2024-09-29,Sunday,IndustrialPark,9251,11231.1,3678.9,6168.5,12261.3,0,1,0,0,26.9,18.7
2024-09-30,Monday,IndustrialPark,9261,11034.0,2391.1,4590.4,12774.3,0,0,0,0,26.5,16.3
2024-10-01,Tuesday,IndustrialPark,9249,10978.8,1683.2,3396.3,11713.2,0,0,0,0,25.9,5.1
2024-10-02,Wednesday,IndustrialPark,9244,10660.8,3594.4,5711.2,11870.7,0,0,0,0,26.1,1.7
2024-10-03,Thursday,IndustrialPark,9240,10862.4,2364.8,4785.5,11429.7,0,0,0,0,26.2,25.6
2024-10-04,Friday,IndustrialPark,9242,10454.2,2648.1,4728.5,9559.0,1,0,0,0,26.3,11.3
2024-10-05,Saturday,IndustrialPark,9236,11650.2,3030.9,5937.9,11841.2,0,1,0,0,26.0,16.8
2024-10-06,Sunday,IndustrialPark,9224,11557.8,2984.8,4482.2,11709.2,0,1,0,0,27.3,8.9
2024-10-07,Monday,IndustrialPark,9226,10717.0,4027.7,4795.6,11829.4,0,0,0,0,26.7,20.7
2024-10-08,Tuesday,IndustrialPark,9223,11033.0,3527.5,5316.9,11205.3,0,0,0,0,25.7,16.3
2024-10-09,Wednesday,IndustrialPark,9224,10633.9,3153.9,5926.0,10168.7,1,0,0,0,25.0,6.9
2024-10-10,Thursday,IndustrialPark,9218,10920.5,3375.5,4899.0,11747.8,0,0,0,0,26.4,18.3
2024-10-11,Friday,IndustrialPark,9215,10830.4,3065.3,4806.6,12276.0,0,0,0,0,24.8,14.6
2024-10-12,Saturday,IndustrialPark,9210,11273.1,3265.4,4530.1,11810.2,0,1,0,0,26.7,25.5
2024-10-13,Sunday,IndustrialPark,9229,10866.3,3839.9,3953.5,12247.2,0,1,0,0,24.0,2.1
2024-10-14,Monday,IndustrialPark,9231,10803.4,2652.9,6079.7,11998.7,0,0,0,0,26.5,15.3
2024-10-15,Tuesday,IndustrialPark,9236,10634.7,2293.4,4522.4,11523.4,0,0,0,0,27.2,12.2
2024-10-16,Wednesday,IndustrialPark,9237,10248.0,3203.6,5924.2,12154.6,0,0,0,0,26.1,13.0
2024-10-17,Thursday,IndustrialPark,9244,10888.3,1796.4,5386.1,12056.7,0,0,0,0,25.4,9.3
2024-10-18,Friday,IndustrialPark,9247,10915.7,3464.1,4726.3,11882.1,0,0,0,0,25.2,16.3
2024-10-19,Saturday,IndustrialPark,9250,11282.0,2990.5,5109.7,12308.9,0,1,0,0,24.1,4.3
2024-10-20,Sunday,IndustrialPark,9243,10917.3,3265.9,4435.5,12543.8,0,1,0,0,25.3,1.4
2024-10-21,Monday,IndustrialPark,9242,10550.8,2455.9,5436.3,12076.8,0,0,0,0,25.2,5.4
2024-10-22,Tuesday,IndustrialPark,9242,10883.7,2658.0,5136.6,11800.7,0,0,0,0,25.7,16.4
2024-10-23,Wednesday,IndustrialPark,9240,11147.1,2230.1,4993.9,12121.2,0,0,0,0,25.6,12.0
2024-10-24,Thursday,IndustrialPark,9238,10546.8,2936.6,4936.8,11586.9,0,0,0,0,26.1,7.3
2024-10-25,Friday,IndustrialPark,9239,10234.3,2987.8,3900.1,11349.2,0,0,0,0,25.4,15.3
2024-10-26,Saturday,IndustrialPark,9242,11924.0,3111.1,5539.7,11333.2,1,1,0,0,25.7,30.2
2024-10-27,Sunday,IndustrialPark,9247,11635.7,3486.4,4867.6,12270.0,0,1,0,0,25.9,5.7
2024-10-28,Monday,IndustrialPark,9249,10793.4,3703.2,4435.0,11814.1,0,0,0,0,25.5,18.1
2024-10-29,Tuesday,IndustrialPark,9247,10657.7,2834.8,4235.3,11096.1,0,0,0,0,24.0,15.4
2024-10-30,Wednesday,IndustrialPark,9258,10803.3,3174.1,4814.4,11673.9,0,0,0,0,26.0,14.9
2024-10-31,Thursday,IndustrialPark,9263,10406.3,3353.3,4963.0,12063.6,0,0,0,0,25.5,9.2
2024-11-01,Friday,IndustrialPark,9263,10674.2,3429.0,3819.3,11454.0,0,0,0,1,24.6,14.2
2024-11-02,Saturday,IndustrialPark,9256,11238.2,3005.1,4486.7,12155.0,0,1,0,1,23.3,14.7
2024-11-03,Sunday,IndustrialPark,9255,11184.3,2820.2,5352.0,12489.9,0,1,0,1,24.3,16.3
2024-11-04,Monday,IndustrialPark,9258,10435.6,4995.1,3797.3,11341.1,0,0,0,1,25.1,21.2
2024-11-05,Tuesday,IndustrialPark,9261,10680.0,3782.1,5126.0,12419.7,0,0,0,1,24.5,9.1
2024-11-06,Wednesday,IndustrialPark,9265,11171.7,4707.6,5368.1,11736.0,0,0,0,1,25.2,16.4
2024-11-07,Thursday,IndustrialPark,9265,10029.2,3146.3,3653.8,12024.9,0,0,0,1,24.1,14.7
2024-11-08,Friday,IndustrialPark,9261,10244.4,2104.3,5477.4,12631.6,0,0,0,1,24.2,12.6
2024-11-09,Saturday,IndustrialPark,9268,11466.2,3828.4,5164.1,12446.2,0,1,0,1,24.5,19.9
2024-11-10,Sunday,IndustrialPark,9280,11498.4,3919.5,4883.0,12100.7,0,1,0,1,24.8,9.5
2024-11-11,Monday,IndustrialPark,9274,10602.5,2878.8,5643.9,11446.5,0,0,0,1,23.6,8.8
2024-11-12,Tuesday,IndustrialPark,9273,11007.7,3197.9,4642.2,11759.3,0,0,0,1,24.3,21.9
2024-11-13,Wednesday,IndustrialPark,9268,10397.4,3125.3,4750.6,12262.1,0,0,0,1,23.5,15.4
2024-11-14,Thursday,IndustrialPark,9259,9981.5,4208.1,4013.2,12108.6,0,0,0,1,23.2,0.0
2024-11-15,Friday,IndustrialPark,9263,10393.8,2816.0,4261.0,11962.5,0,0,0,1,24.8,11.5
2024-11-16,Saturday,IndustrialPark,9256,11042.6,3920.5,4979.8,12047.9,0,1,0,1,24.7,2.8
2024-11-17,Sunday,IndustrialPark,9255,11350.2,3582.7,6521.2,12002.1,0,1,0,1,24.4,19.7
2024-11-18,Monday,IndustrialPark,9258,10484.5,3154.1,4289.4,12053.9,0,0,0,1,24.9,11.5
2024-11-19,Tuesday,IndustrialPark,9266,10784.2,3220.2,6185.5,11540.8,0,0,0,1,22.9,11.3
2024-11-20,Wednesday,IndustrialPark,9255,10852.3,4047.9,5133.5,12036.5,0,0,0,1,24.8,14.1
2024-11-21,Thursday,IndustrialPark,9250,10680.9,2248.7,3702.3,11415.3,0,0,0,0,24.5,0.0
2024-11-22,Friday,IndustrialPark,9242,10547.0,2591.6,4757.2,12058.1,0,0,0,0,24.3,0.0
2024-11-23,Saturday,IndustrialPark,9236,11641.6,3071.8,5066.7,12999.0,0,1,0,0,25.0,12.1
2024-11-24,Sunday,IndustrialPark,9235,10962.4,3053.8,5258.9,11844.6,0,1,0,0,24.2,5.5
2024-11-25,Monday,IndustrialPark,9223,10428.1,2138.1,4578.8,12830.0,0,0,0,0,23.0,4.3
2024-11-26,Tuesday,IndustrialPark,9214,10550.9,2764.7,5473.1,11938.6,0,0,0,0,23.7,8.5
2024-11-27,Wednesday,IndustrialPark,9221,10450.9,2598.3,4848.0,11494.4,0,0,0,0,25.5,7.1
2024-11-28,Thursday,IndustrialPark,9224,10395.1,1893.9,4751.8,12003.1,0,0,0,0,24.1,10.1
2024-11-29,Friday,IndustrialPark,9224,11174.3,2939.4,5864.8,12089.4,0,0,0,0,24.6,10.3
2024-11-30,Saturday,IndustrialPark,9223,11014.5,3583.9,5930.8,11544.5,0,1,0,0,24.5,7.7
2024-12-01,Sunday,IndustrialPark,9220,11390.0,2279.6,4907.5,11640.6,0,1,0,0,24.2,0.0
2024-12-02,Monday,IndustrialPark,9219,11054.2,3707.8,4391.5,12589.2,0,0,0,0,23.9,0.0
2024-12-03,Tuesday,IndustrialPark,9203,10829.9,1939.9,4395.9,11804.0,0,0,0,0,25.1,16.5
2024-12-04,Wednesday,IndustrialPark,9198,10765.7,3763.2,5603.0,11862.6,0,0,0,0,24.4,6.6
2024-12-05,Thursday,IndustrialPark,9188,12497.7,4107.3,4449.1,11352.4,1,0,1,0,24.8,4.7
2024-12-06,Friday,IndustrialPark,9196,11257.9,3385.1,3816.9,12147.7,0,0,0,0,23.7,7.6
2024-12-07,Saturday,IndustrialPark,9195,11404.5,1973.2,6259.3,11682.1,0,1,0,0,24.3,19.2
2024-12-08,Sunday,IndustrialPark,9201,10695.1,2440.3,3589.3,11986.8,0,1,0,0,23.8,2.4
2024-12-09,Monday,IndustrialPark,9201,10413.5,2429.2,3888.4,12181.0,0,0,0,0,24.4,0.0
2024-12-10,Tuesday,IndustrialPark,9207,12307.4,2850.8,5455.0,13927.5,0,0,1,0,23.0,4.6
2024-12-11,Wednesday,IndustrialPark,9193,10925.5,3319.9,4197.3,11900.7,0,0,0,0,24.2,8.9
2024-12-12,Thursday,IndustrialPark,9189,11208.2,3922.5,4834.4,11784.3,0,0,0,0,26.1,6.2
2024-12-13,Friday,IndustrialPark,9185,10474.2,3403.1,5712.7,11964.1,0,0,0,0,23.9,13.0
2024-12-14,Saturday,IndustrialPark,9191,11339.2,4094.4,4148.4,12423.5,0,1,0,0,24.1,8.4
2024-12-15,Sunday,IndustrialPark,9183,10950.5,2425.8,5449.9,12376.0,0,1,0,0,23.5,24.8
2024-12-16,Monday,IndustrialPark,9177,10660.8,3298.4,5570.2,11818.0,0,0,0,0,23.7,13.1
2024-12-17,Tuesday,IndustrialPark,9184,10619.7,2207.6,4035.3,11698.6,0,0,0,0,24.8,0.0
2024-12-18,Wednesday,IndustrialPark,9187,10099.5,3650.2,5372.4,12264.4,0,0,0,0,24.1,3.1
2024-12-19,Thursday,IndustrialPark,9194,10633.2,2492.3,4606.7,12077.4,0,0,0,0,23.4,3.8
2024-12-20,Friday,IndustrialPark,9194,10762.0,2962.6,5571.9,11253.8,0,0,0,0,24.0,30.0
2024-12-21,Saturday,IndustrialPark,9198,11575.3,2390.5,5867.5,11424.7,1,1,0,0,22.8,4.0
2024-12-22,Sunday,IndustrialPark,9191,10736.9,2291.5,3298.0,11721.7,0,1,0,0,25.3,8.4
2024-12-23,Monday,IndustrialPark,9202,10657.7,1922.6,4705.4,11979.3,0,0,0,0,23.3,11.5
2024-12-24,Tuesday,IndustrialPark,9204,10451.4,2510.4,4137.3,12281.4,0,0,0,0,24.0,4.9
2024-12-25,Wednesday,IndustrialPark,9203,10651.7,2757.5,5748.6,11201.1,0,0,0,0,24.4,10.8
2024-12-26,Thursday,IndustrialPark,9207,10597.8,2559.6,4630.7,11922.8,0,0,0,0,23.3,4.1
2024-12-27,Friday,IndustrialPark,9214,10644.8,3655.2,3907.6,11774.3,0,0,0,0,23.0,17.0
2024-12-28,Saturday,IndustrialPark,9219,11324.4,3412.9,5326.5,12264.7,0,1,0,0,25.1,0.0
2024-12-29,Sunday,IndustrialPark,9222,11601.0,2487.3,6309.0,11774.9,0,1,0,0,24.6,10.7
2024-12-30,Monday,IndustrialPark,9227,10722.1,3195.6,4198.7,12046.7,0,0,0,0,24.4,0.0
2024-12-31,Tuesday,IndustrialPark,9238,12100.5,2530.5,5716.2,12101.0,0,0,1,0,23.7,0.0
2024-01-01,Monday,SuburbEast,34000,39908.6,13700.3,20998.4,37320.1,1,0,1,0,24.2,0.0
2024-01-02,Tuesday,SuburbEast,34012,34542.3,7412.9,12613.4,35948.9,0,0,0,0,24.4,8.9
2024-01-03,Wednesday,SuburbEast,34010,33915.8,11469.6,17737.7,39158.2,0,0,0,0,24.3,8.8
2024-01-04,Thursday,SuburbEast,34023,33953.5,10211.1,12091.9,40454.3,0,0,0,0,25.3,1.1
2024-01-05,Friday,SuburbEast,34025,32853.9,10051.0,15084.8,39127.0,0,0,0,0,25.4,5.4
2024-01-06,Saturday,SuburbEast,34030,34133.8,8869.5,11812.7,37842.1,0,1,0,0,24.2,0.1
2024-01-07,Sunday,SuburbEast,34030,35445.4,9396.2,15725.2,37884.7,0,1,0,0,25.0,1.0
2024-01-08,Monday,SuburbEast,34021,32904.8,7932.3,17606.5,39774.8,0,0,0,0,23.9,9.5
2024-01-09,Tuesday,SuburbEast,34023,33171.3,5252.2,15585.1,39561.1,0,0,0,0,22.8,1.5
2024-01-10,Wednesday,SuburbEast,34015,34171.5,11705.1,13199.1,37427.6,0,0,0,0,23.4,7.9
2024-01-11,Thursday,SuburbEast,34005,33329.6,9830.6,13550.0,38564.5,0,0,0,0,24.8,0.0
2024-01-12,Friday,SuburbEast,34001,33099.1,7425.1,16769.2,40186.0,0,0,0,0,24.6,4.3
2024-01-13,Saturday,SuburbEast,33990,37734.7,10822.8,16861.7,39203.0,0,1,0,0,24.9,18.0
2024-01-14,Sunday,SuburbEast,33987,35392.0,7504.3,15186.2,38553.9,0,1,0,0,24.0,3.1
2024-01-15,Monday,SuburbEast,33977,35083.5,5442.5,11749.7,36361.7,0,0,0,0,24.6,1.6
2024-01-16,Tuesday,SuburbEast,33987,35540.1,11329.8,19729.0,40244.2,0,0,0,0,24.1,8.3
2024-01-17,Wednesday,SuburbEast,33989,33208.3,10009.2,13920.5,40063.7,0,0,0,0,24.3,0.0
2024-01-18,Thursday,SuburbEast,33993,33242.6,7641.0,14136.0,36936.5,0,0,0,0,25.8,0.4
2024-01-19,Friday,SuburbEast,33989,32656.8,8193.7,13510.8,39405.0,0,0,0,0,24.1,8.7
2024-01-20,Saturday,SuburbEast,33991,37198.5,9307.1,16108.3,38506.9,0,1,0,0,24.6,8.3
2024-01-21,Sunday,SuburbEast,33994,34542.7,11443.3,15200.6,37609.0,0,1,0,0,24.2,1.4
2024-01-22,Monday,SuburbEast,33989,32649.3,10972.2,16100.3,37413.3,0,0,0,0,23.7,12.2
2024-01-23,Tuesday,SuburbEast,33992,34184.1,8521.4,13793.9,37189.6,0,0,0,0,24.7,6.5
2024-01-24,Wednesday,SuburbEast,33994,33286.8,8527.2,13239.5,39863.0,0,0,0,0,24.7,6.2
2024-01-25,Thursday,SuburbEast,33995,30401.3,8816.5,17519.5,38880.7,0,0,0,0,23.3,0.0
2024-01-26,Friday,SuburbEast,34002,34281.5,8433.2,19645.7,38950.4,0,0,0,0,24.0,0.0
2024-01-27,Saturday,SuburbEast,33998,35103.1,10928.7,17929.2,39155.0,0,1,0,0,25.7,4.9
2024-01-28,Sunday,SuburbEast,34008,34527.0,10543.8,17171.4,42673.2,0,1,0,0,25.4,9.1
2024-01-29,Monday,SuburbEast,34013,33542.8,7220.6,13708.1,39917.9,0,0,0,0,24.8,0.0
2024-01-30,Tuesday,SuburbEast,34018,34255.3,7892.7,12304.3,38220.9,0,0,0,0,24.6,10.2
2024-01-31,Wednesday,SuburbEast,34031,33615.6,11501.5,11330.1,39898.3,0,0,0,0,24.8,0.0
2024-02-01,Thursday,SuburbEast,34031,34165.6,8744.2,14647.4,38661.2,0,0,0,0,24.4,2.4
2024-02-02,Friday,SuburbEast,34037,31293.1,7449.2,13313.8,39829.8,0,0,0,0,24.8,8.5
2024-02-03,Saturday,SuburbEast,34041,34762.4,9716.4,21158.2,39766.0,0,1,0,0,24.3,1.0
2024-02-04,Sunday,SuburbEast,34042,36575.5,9170.2,20426.5,38096.6,0,1,0,0,24.7,5.4
2024-02-05,Monday,SuburbEast,34048,32710.7,8467.3,15570.5,36147.0,0,0,0,0,24.1,2.7
2024-02-06,Tuesday,SuburbEast,34050,34744.9,8992.4,16106.9,37397.2,0,0,0,0,25.4,0.0
2024-02-07,Wednesday,SuburbEast,34066,34682.6,10438.6,13571.1,39077.7,0,0,0,0,24.4,16.3
2024-02-08,Thursday,SuburbEast,34071,33486.5,10084.5,15430.7,38072.7,0,0,0,0,24.6,0.0
2024-02-09,Friday,SuburbEast,34066,34733.1,5437.5,15002.0,38985.2,0,0,0,0,25.2,0.0
2024-02-10,Saturday,SuburbEast,34064,41016.2,15027.9,18546.4,37426.7,1,1,1,0,24.9,0.0
2024-02-11,Sunday,SuburbEast,34064,40661.2,12140.0,21116.5,38042.8,1,1,1,0,24.3,0.0
2024-02-12,Monday,SuburbEast,34075,38195.7,11414.8,19922.9,37059.6,1,0,1,0,26.7,1.5
2024-02-13,Tuesday,SuburbEast,34067,35266.0,5371.3,11894.0,38628.6,0,0,0,0,25.6,17.0
2024-02-14,Wednesday,SuburbEast,34064,34589.2,8181.3,14727.2,38637.1,0,0,0,0,26.9,0.0
2024-02-15,Thursday,SuburbEast,34065,33309.9,7227.2,16789.3,38660.5,0,0,0,0,24.6,3.9
2024-02-16,Friday,SuburbEast,34057,33967.1,6889.3,18076.4,37421.4,0,0,0,0,26.9,16.0
2024-02-17,Saturday,SuburbEast,34045,34553.5,9343.8,16573.5,38950.9,0,1,0,0,25.0,0.1
2024-02-18,Sunday,SuburbEast,34049,36353.8,8007.9,14875.1,40534.2,0,1,0,0,25.8,0.0
2024-02-19,Monday,SuburbEast,34059,32246.9,10509.7,16882.1,37936.4,0,0,0,0,24.9,0.7
2024-02-20,Tuesday,SuburbEast,34053,35372.1,10275.5,15276.2,38928.8,0,0,0,0,26.9,3.1
2024-02-21,Wednesday,SuburbEast,34048,33885.7,8915.1,15497.6,37872.8,0,0,0,0,25.7,0.0
2024-02-22,Thursday,SuburbEast,34036,34030.4,7914.3,13154.8,38403.4,0,0,0,0,25.0,0.0
2024-02-23,Friday,SuburbEast,34040,34478.9,7208.9,15816.9,38890.2,0,0,0,0,26.0,6.1
2024-02-24,Saturday,SuburbEast,34032,36725.9,7352.4,16700.9,35604.7,1,1,0,0,25.0,11.3
2024-02-25,Sunday,SuburbEast,34027,35331.0,8003.3,13704.9,39833.5,0,1,0,0,25.3,0.0
2024-02-26,Monday,SuburbEast,34037,32983.8,9033.5,15886.7,38155.6,0,0,0,0,26.6,0.0
2024-02-27,Tuesday,SuburbEast,34042,33385.5,6373.1,13969.0,38888.0,0,0,0,0,27.4,0.0
2024-02-28,Wednesday,SuburbEast,34047,35075.5,8256.9,14978.5,36831.1,0,0,0,0,27.5,8.5
2024-02-29,Thursday,SuburbEast,34046,34561.0,10993.1,12853.2,36940.8,0,0,0,0,26.9,4.6
2024-03-01,Friday,SuburbEast,34045,31812.5,9651.3,13469.4,37427.1,0,0,0,1,25.2,0.0
2024-03-02,Saturday,SuburbEast,34051,34597.5,13956.2,15341.6,37706.9,0,1,0,1,26.8,0.6
2024-03-03,Sunday,SuburbEast,34047,35960.8,13305.8,18398.3,36782.4,0,1,0,1,26.0,3.7
2024-03-04,Monday,SuburbEast,34045,32836.6,11949.4,14521.3,36876.6,0,0,0,1,24.2,3.5
2024-03-05,Tuesday,SuburbEast,34042,32255.8,10279.7,16004.2,33076.9,0,0,0,1,26.1,0.0
2024-03-06,Wednesday,SuburbEast,34050,32315.9,9243.0,14581.0,39314.7,0,0,0,1,24.5,3.5
2024-03-07,Thursday,SuburbEast,34045,32447.9,10947.2,15699.0,41212.9,0,0,0,1,25.2,0.0
2024-03-08,Friday,SuburbEast,34058,33603.7,11040.2,16591.3,39931.8,0,0,0,1,25.9,7.3
2024-03-09,Saturday,SuburbEast,34057,34811.5,11842.6,18785.2,37596.7,0,1,0,1,26.5,0.0
2024-03-10,Sunday,SuburbEast,34055,35235.9,11065.3,15096.4,37561.8,0,1,0,1,27.1,20.5
2024-03-11,Monday,SuburbEast,34056,31968.3,10147.8,13497.7,36633.0,0,0,0,1,26.5,2.5
2024-03-12,Tuesday,SuburbEast,34058,33486.6,12285.2,12468.1,39332.7,0,0,0,1,25.1,0.0
2024-03-13,Wednesday,SuburbEast,34048,32262.7,13115.7,14835.3,36936.8,0,0,0,1,25.7,23.6
2024-03-14,Thursday,SuburbEast,34049,31832.7,10828.7,13715.5,38345.2,0,0,0,1,26.8,3.7
2024-03-15,Friday,SuburbEast,34045,32787.5,12620.3,10787.5,37681.6,0,0,0,1,27.9,5.2
2024-03-16,Saturday,SuburbEast,34051,35793.1,13496.1,17287.6,37510.7,0,1,0,1,26.5,0.4
2024-03-17,Sunday,SuburbEast,34062,35137.0,11008.4,16143.1,40740.8,0,1,0,1,27.3,0.0
2024-03-18,Monday,SuburbEast,34067,33453.2,10926.1,15907.2,39170.2,0,0,0,1,27.1,1.5
2024-03-19,Tuesday,SuburbEast,34075,34217.1,11615.7,16298.8,37774.8,0,0,0,1,26.9,0.0
2024-03-20,Wednesday,SuburbEast,34078,32768.9,10988.7,11959.4,37050.2,0,0,0,1,28.4,0.0
2024-03-21,Thursday,SuburbEast,34073,33044.1,7665.3,14827.8,36715.1,0,0,0,1,28.1,0.0
2024-03-22,Friday,SuburbEast,34071,34451.7,10701.6,14431.3,38132.6,0,0,0,0,25.8,4.8
2024-03-23,Saturday,SuburbEast,34080,37588.8,11176.7,12736.6,40374.4,0,1,0,0,27.6,1.4
2024-03-24,Sunday,SuburbEast,34091,34319.4,6006.3,17205.6,39514.5,0,1,0,0,27.2,0.0
2024-03-25,Monday,SuburbEast,34093,34292.2,7343.2,15591.0,37600.5,0,0,0,0,28.2,8.3
2024-03-26,Tuesday,SuburbEast,34096,34492.3,9636.4,17174.0,38604.5,0,0,0,0,29.1,6.6
2024-03-27,Wednesday,SuburbEast,34106,34626.4,8273.9,16878.4,38126.5,0,0,0,0,28.1,0.0
2024-03-28,Thursday,SuburbEast,34092,31971.2,12349.9,14695.8,36499.7,0,0,0,0,27.0,3.5
2024-03-29,Friday,SuburbEast,34079,32975.5,12394.6,13253.9,38676.0,0,0,0,0,27.5,0.0
2024-03-30,Saturday,SuburbEast,34083,34716.1,9814.2,13163.9,37266.5,0,1,0,0,27.7,0.0
2024-03-31,Sunday,SuburbEast,34085,38143.3,11139.6,17818.8,40654.5,0,1,0,0,27.1,0.0
2024-04-01,Monday,SuburbEast,34083,32941.4,7202.7,11356.9,40099.4,0,0,0,0,27.3,0.0
2024-04-02,Tuesday,SuburbEast,34079,34918.7,10503.9,19306.0,38522.4,0,0,0,0,29.2,2.2
2024-04-03,Wednesday,SuburbEast,34072,34091.0,5608.5,14505.9,35537.1,0,0,0,0,26.3,12.1
2024-04-04,Thursday,SuburbEast,34072,33280.6,5990.7,16206.6,39200.2,0,0,0,0,26.9,11.3
2024-04-05,Friday,SuburbEast,34074,33129.3,7353.8,15986.7,39753.5,0,0,0,0,27.5,5.1
2024-04-06,Saturday,SuburbEast,34069,36686.7,8493.2,22165.4,38038.4,0,1,0,0,28.9,8.7
2024-04-07,Sunday,SuburbEast,34083,36698.7,8836.6,16172.2,42363.4,0,1,0,0,29.1,0.0
2024-04-08,Monday,SuburbEast,34080,33023.2,7137.3,14319.2,39565.8,0,0,0,0,27.8,0.0
2024-04-09,Tuesday,SuburbEast,34086,31495.8,8741.2,10724.6,40295.4,0,0,0,0,26.9,4.5
2024-04-10,Wednesday,SuburbEast,34080,32787.6,8420.9,20426.6,38556.5,0,0,0,0,28.5,0.0
2024-04-11,Thursday,SuburbEast,34080,33885.1,7979.8,20158.3,37159.1,0,0,0,0,27.7,0.0
2024-04-12,Friday,SuburbEast,34090,31823.8,7610.4,15076.1,38163.8,0,0,0,0,27.0,0.0
2024-04-13,Saturday,SuburbEast,34088,41749.7,12043.2,16443.8,36826.2,1,1,1,0,28.6,0.0
2024-04-14,Sunday,SuburbEast,34086,39623.8,13982.1,19845.0,37036.1,1,1,1,0,27.4,0.0
2024-04-15,Monday,SuburbEast,34075,38379.6,10614.7,15237.1,40440.9,0,0,1,0,27.8,0.0
2024-04-16,Tuesday,SuburbEast,34061,39997.4,10093.4,22312.6,38341.6,1,0,1,0,28.9,0.0
2024-04-17,Wednesday,SuburbEast,34059,31872.2,4618.3,13695.8,36716.9,0,0,0,0,29.6,0.0
2024-04-18,Thursday,SuburbEast,34071,32977.4,7941.1,13169.1,40562.7,0,0,0,0,28.1,0.0
2024-04-19,Friday,SuburbEast,34072,34261.3,9779.4,12509.9,39909.7,0,0,0,0,28.7,17.2
2024-04-20,Saturday,SuburbEast,34068,34361.9,6255.5,13823.2,37694.7,0,1,0,0,27.9,0.0
